"","clust","year","collection_date","month","species","trap_nights","total_mosquitoes","mos_per_trap_night"
"41605",39,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41606",48,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41607",56,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41608",60,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41609",64,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41610",71,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41611",75,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41612",77,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41613",83,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41614",84,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41615",86,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41616",87,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41617",88,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41618",89,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41619",90,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41620",91,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41621",92,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41622",93,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41623",94,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41624",8,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41625",15,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41626",18,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41627",19,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41628",20,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41629",21,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41630",22,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41631",23,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41632",29,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41633",33,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41634",34,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41635",35,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41636",36,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41637",37,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41638",39,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41639",48,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41640",56,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41641",60,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41642",64,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41643",71,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41644",75,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41645",77,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41646",83,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41647",84,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41648",86,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41649",87,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41650",88,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41651",89,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41652",90,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41653",91,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41654",92,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41655",93,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41656",94,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41657",8,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41658",15,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41659",18,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41660",19,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41661",20,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41662",21,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41663",22,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41664",23,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41665",29,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41666",33,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41667",34,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41668",35,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41669",36,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41670",37,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41671",39,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41672",48,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41673",56,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41674",60,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41675",64,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41676",71,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41677",75,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41678",77,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41679",83,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41680",84,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41681",86,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41682",87,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41683",88,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41684",89,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41685",90,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41686",91,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41687",92,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41688",93,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41689",94,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41690",8,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41691",15,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41692",18,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41693",19,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41694",20,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41695",21,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41696",22,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41697",23,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41698",29,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41699",33,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41700",34,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41701",35,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41702",36,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41703",37,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41704",39,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41705",48,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41706",56,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41707",60,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41708",64,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41709",71,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41710",75,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41711",77,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41712",83,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41713",84,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41714",86,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41715",87,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41716",88,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41717",89,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41718",90,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41719",91,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41720",92,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41721",93,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41722",94,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41723",8,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41724",15,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41725",18,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41726",19,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41727",20,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41728",21,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41729",22,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41730",23,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41731",29,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41732",33,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41733",34,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41734",35,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41735",36,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41736",37,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41737",39,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41738",48,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41739",56,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41740",60,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41741",64,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41742",71,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41743",75,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41744",77,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41745",83,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41746",84,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41747",86,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41748",87,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41749",88,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41750",89,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41751",90,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41752",91,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41753",92,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41754",93,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41755",94,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41756",8,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41757",15,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41758",18,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41759",19,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41760",20,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41761",21,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41762",22,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41763",23,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41764",29,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41765",33,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41766",34,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41767",35,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41768",36,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41769",37,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41770",39,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41771",48,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41772",56,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41773",60,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41774",64,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41775",71,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41776",75,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41777",77,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41778",83,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41779",84,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41780",86,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41781",87,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41782",88,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41783",89,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41784",90,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41785",91,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41786",92,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41787",93,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41788",94,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41789",8,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41790",15,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41791",18,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41792",19,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41793",20,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41794",21,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41795",22,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41796",23,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41797",29,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41798",33,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41799",34,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41800",35,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41801",36,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41802",37,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41803",39,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41804",48,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41805",56,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41806",60,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41807",64,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41808",71,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41809",75,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41810",77,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41811",83,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41812",84,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41813",86,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41814",87,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41815",88,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41816",89,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41817",90,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41818",91,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41819",92,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41820",93,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41821",94,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41822",8,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41823",15,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41824",18,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41825",19,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41826",20,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41827",21,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41828",22,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41829",23,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41830",29,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41831",33,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41832",34,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41833",35,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41834",36,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41835",37,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41836",39,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41837",48,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41838",56,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41839",60,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41840",64,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41841",71,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41842",75,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41843",77,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41844",83,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41845",84,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41846",86,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41847",87,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41848",88,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41849",89,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41850",90,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41851",91,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41852",92,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41853",93,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41854",94,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41855",8,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41856",15,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41857",18,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41858",19,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41859",20,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41860",21,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41861",22,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41862",23,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41863",29,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41864",33,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41865",34,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41866",35,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41867",36,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41868",37,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41869",39,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41870",48,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41871",56,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41872",60,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41873",64,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41874",71,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41875",75,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41876",77,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41877",83,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41878",84,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41879",86,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41880",87,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41881",88,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41882",89,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41883",90,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41884",91,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41885",92,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41886",93,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41887",94,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41888",8,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41889",15,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41890",18,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41891",19,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41892",20,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41893",21,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41894",22,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41895",23,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41896",29,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41897",33,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41898",34,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41899",35,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41900",36,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41901",37,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41902",39,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41903",48,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41904",56,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41905",60,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41906",64,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41907",71,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41908",75,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41909",77,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41910",83,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41911",84,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41912",86,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41913",87,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41914",88,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41915",89,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41916",90,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41917",91,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41918",92,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41919",93,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41920",94,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41921",8,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41922",15,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41923",18,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41924",19,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41925",20,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41926",21,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41927",22,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41928",23,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41929",29,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41930",33,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41931",34,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41932",35,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41933",36,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41934",37,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41935",39,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41936",48,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41937",56,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41938",60,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41939",64,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41940",71,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41941",75,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41942",77,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41943",83,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41944",84,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41945",86,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41946",87,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41947",88,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41948",89,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41949",90,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41950",91,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41951",92,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41952",93,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41953",94,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41954",8,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41955",15,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41956",18,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41957",19,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41958",20,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41959",21,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41960",22,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41961",23,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41962",29,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41963",33,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41964",34,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41965",35,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41966",36,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41967",37,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41968",39,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41969",48,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41970",56,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
"41971",60,2011,NA,NA,"Cx. quinquefasciatus",NA,NA,NA
