"","year","month_in_year","pounds_chemical_applied","mos_life_stage_target"
"3824",2021,6,3.2492,"Larvicide"
"3825",2021,8,27.090408,"Larvicide"
"3826",2021,7,22.469512,"Larvicide"
"3827",2021,9,17.557224,"Larvicide"
"3828",2021,6,1.003235,"Adulticide"
"3829",2021,6,1.003235,"Adulticide"
"3830",2021,6,0.200647,"Adulticide"
"3831",2021,8,9.951225,"Adulticide"
"3832",2021,7,21.98015,"Adulticide"
"3833",2021,6,21.995775,"Adulticide"
"3834",2021,6,4.399155,"Adulticide"
"3835",2021,8,1.990245,"Adulticide"
"3836",2021,7,4.39603,"Adulticide"
"3837",2021,6,0.05348,"Adulticide"
"3838",2021,6,0.16044,"Adulticide"
"3839",2021,8,179.011366,"Larvicide"
"3840",2021,11,508.202982,"Larvicide"
"3841",2021,3,15.560255,"Larvicide"
"3842",2021,1,10.32759,"Larvicide"
"3843",2021,5,10561.671661,"Larvicide"
"3844",2021,6,59.383594,"Larvicide"
"3845",2021,7,5.378941,"Larvicide"
"3846",2021,6,133.432327,"Larvicide"
"3847",2021,11,4.131036,"Larvicide"
"3848",2021,7,493.451804,"Larvicide"
"3849",2021,4,7253.497719,"Larvicide"
"3850",2021,8,10048.493064,"Larvicide"
"3851",2021,10,6784.43996,"Larvicide"
"3852",2021,10,268.310536,"Larvicide"
"3853",2021,12,1485.826794,"Larvicide"
"3854",2021,3,61.696559,"Larvicide"
"3855",2021,4,83.515739,"Larvicide"
"3856",2021,8,654.768527,"Larvicide"
"3857",2021,7,8902.723438,"Larvicide"
"3858",2021,9,328.417071,"Larvicide"
"3859",2021,9,18300.821026,"Larvicide"
"3860",2021,6,11160.321614,"Larvicide"
"3861",2021,5,275.539849,"Larvicide"
"3862",2021,2,24.68941,"Larvicide"
"3863",2021,11,0.05655,"Larvicide"
"3864",2021,6,8.69118,"Larvicide"
"3865",2021,10,0.1244,"Larvicide"
"3866",2021,7,7.28317,"Larvicide"
"3867",2021,12,0.09047,"Larvicide"
"3868",2021,6,1.44759,"Larvicide"
"3869",2021,4,2.17138,"Larvicide"
"3870",2021,9,0.55356,"Adulticide"
"3871",2021,10,0.053,"Adulticide"
"3872",2021,8,5.641585,"Adulticide"
"3873",2021,8,0.98934,"Adulticide"
"3874",2021,6,4.148745,"Adulticide"
"3875",2021,9,7.92354,"Adulticide"
"3876",2021,7,3.957355,"Adulticide"
"3877",2021,6,4.148745,"Adulticide"
"3878",2021,9,7.92354,"Adulticide"
"3879",2021,8,5.641585,"Adulticide"
"3880",2021,10,0.053,"Adulticide"
"3881",2021,8,0.98934,"Adulticide"
"3882",2021,9,0.55356,"Adulticide"
"3883",2021,7,3.957355,"Adulticide"
"3884",2021,7,0.791471,"Adulticide"
"3885",2021,9,0.110712,"Adulticide"
"3886",2021,8,0.197868,"Adulticide"
"3887",2021,6,0.829749,"Adulticide"
"3888",2021,10,0.0106,"Adulticide"
"3889",2021,9,1.584708,"Adulticide"
"3890",2021,8,1.128317,"Adulticide"
"3891",2021,8,2.74125,"Larvicide"
"3892",2021,5,10.1775,"Larvicide"
"3893",2021,2,0.01125,"Larvicide"
"3894",2021,12,0.075,"Larvicide"
"3895",2021,7,1.86,"Larvicide"
"3896",2021,4,1.9425,"Larvicide"
"3897",2021,6,1.951878,"Larvicide"
"3898",2021,5,0.0108,"Larvicide"
"3899",2021,7,0.024,"Larvicide"
"3900",2021,11,0.04125,"Larvicide"
"3901",2021,9,0.0714,"Larvicide"
"3902",2021,12,0.1314,"Larvicide"
"3903",2021,3,0.1275,"Larvicide"
"3904",2021,8,0.0132,"Larvicide"
"3905",2021,9,0.9,"Larvicide"
"3906",2021,10,0.58875,"Larvicide"
"3907",2021,10,0.0108,"Larvicide"
"3908",2021,10,0.098125,"Larvicide"
"3909",2021,10,0.0018,"Larvicide"
"3910",2021,9,0.15,"Larvicide"
"3911",2021,8,0.0022,"Larvicide"
"3912",2021,3,0.02125,"Larvicide"
"3913",2021,11,0.006875,"Larvicide"
"3914",2021,6,0.325313,"Larvicide"
"3915",2021,5,0.0018,"Larvicide"
"3916",2021,8,0.456875,"Larvicide"
"3917",2021,7,0.004,"Larvicide"
"3918",2021,9,0.0119,"Larvicide"
"3919",2021,5,1.69625,"Larvicide"
"3920",2021,4,0.32375,"Larvicide"
"3921",2021,12,0.0219,"Larvicide"
"3922",2021,7,0.31,"Larvicide"
"3923",2021,2,0.001875,"Larvicide"
"3924",2021,12,0.0125,"Larvicide"
"3925",2021,8,0.025,"Larvicide"
"3926",2021,3,0.15,"Larvicide"
"3927",2021,4,0.025,"Larvicide"
"3928",2021,5,0.20156,"Larvicide"
"3929",2021,5,1.8275,"Larvicide"
"3930",2021,8,1.99484375,"Larvicide"
"3931",2021,6,0.70921875,"Larvicide"
"3932",2021,10,0.935,"Larvicide"
"3933",2021,9,3.37875,"Larvicide"
"3934",2021,7,2.55265625,"Larvicide"
"3935",2021,10,0.144925,"Larvicide"
"3936",2021,6,0.005525,"Larvicide"
"3937",2021,12,0.223125,"Larvicide"
"3938",2021,7,0.7871,"Larvicide"
"3939",2021,8,0.067575,"Larvicide"
"3940",2021,9,0.13685,"Larvicide"
"3941",2021,4,0.379525,"Larvicide"
"3942",2021,5,0.10625,"Larvicide"
"3943",2021,11,0.051425,"Larvicide"
"3944",2021,8,34.3311978,"Adulticide"
"3945",2021,7,0.1085208,"Adulticide"
"3946",2021,4,0.0542604,"Adulticide"
"3947",2021,6,0.746029,"Adulticide"
"3948",2021,9,0.217021,"Adulticide"
"3949",2021,9,0.217021,"Adulticide"
"3950",2021,6,0.746029,"Adulticide"
"3951",2021,4,0.0542604,"Adulticide"
"3952",2021,8,34.3311978,"Adulticide"
"3953",2021,7,0.1085208,"Adulticide"
"3954",2021,6,19.1054494,"Larvicide"
"3955",2021,8,0.530656,"Larvicide"
"3956",2021,3,0.6867216,"Larvicide"
"3957",2021,10,35.762424,"Larvicide"
"3958",2021,5,0.234119,"Larvicide"
"3959",2021,5,6.0556584,"Larvicide"
"3960",2021,6,0.6320904,"Larvicide"
"3961",2021,10,0.4838322,"Larvicide"
"3962",2021,9,11.471419,"Larvicide"
"3963",2021,8,6.5824004,"Larvicide"
"3964",2021,7,0.3745698,"Larvicide"
"3965",2021,4,1.0769062,"Larvicide"
"3966",2021,12,0.1248566,"Larvicide"
"3967",2021,9,0.1560656,"Larvicide"
"3968",2021,7,39.3664764,"Larvicide"
"3969",2021,2,0.2497132,"Larvicide"
"3970",2021,11,0.182325,"Larvicide"
"3971",2021,3,0.07106,"Larvicide"
"3972",2021,8,2.84474124,"Larvicide"
"3973",2021,4,0.054604,"Larvicide"
"3974",2021,9,0.000748,"Larvicide"
"3975",2021,2,0.00701624,"Larvicide"
"3976",2021,6,0.593725,"Larvicide"
"3977",2021,5,0.10694156,"Larvicide"
"3978",2021,1,0.00116688,"Larvicide"
"3979",2021,9,0.5236,"Larvicide"
"3980",2021,3,0.00701624,"Larvicide"
"3981",2021,7,0.45815,"Larvicide"
"3982",2021,4,1.46795,"Larvicide"
"3983",2021,12,0.00234124,"Larvicide"
"3984",2021,10,25.651725,"Larvicide"
"3985",2021,4,8.8484375,"Larvicide"
"3986",2021,6,16.3015625,"Larvicide"
"3987",2021,7,8.6203125,"Larvicide"
"3988",2021,3,0.046875,"Larvicide"
"3989",2021,9,1.4078125,"Larvicide"
"3990",2021,10,0.2390625,"Larvicide"
"3991",2021,7,0.0185,"Larvicide"
"3992",2021,8,0.0055,"Larvicide"
"3993",2021,4,0.32825,"Larvicide"
"3994",2021,8,15.1625,"Larvicide"
"3995",2021,10,0.481,"Larvicide"
"3996",2021,5,15.928125,"Larvicide"
"3997",2021,6,0.00925,"Larvicide"
"3998",2021,5,0.104375,"Larvicide"
"3999",2021,12,0.08984375,"Larvicide"
"4000",2021,9,6.19921875,"Larvicide"
"4001",2021,7,0.8515625,"Larvicide"
"4002",2021,6,6.328125,"Larvicide"
"4003",2021,5,2.2734375,"Larvicide"
"4004",2021,3,0.68375,"Larvicide"
"4005",2021,11,0.14453125,"Larvicide"
"4006",2021,8,9.53125,"Larvicide"
"4007",2021,10,1.390625,"Larvicide"
"4008",2021,4,0.224375,"Larvicide"
"4009",2021,4,0.54199375,"Larvicide"
"4010",2021,4,0.22,"Larvicide"
"4011",2021,6,352.61804925,"Larvicide"
"4012",2021,10,150.4873107,"Larvicide"
"4013",2021,6,0.3792987,"Larvicide"
"4014",2021,4,0.03177657,"Larvicide"
"4015",2021,8,0.15377445,"Larvicide"
"4016",2021,4,12.15751599,"Larvicide"
"4017",2021,5,27.08852166,"Larvicide"
"4018",2021,7,474.31135251,"Larvicide"
"4019",2021,5,330.28681797,"Larvicide"
"4020",2021,7,1.1813175,"Larvicide"
"4021",2021,8,491.06998116,"Larvicide"
"4022",2021,9,422.1493524,"Larvicide"
"4023",2021,5,1.67098086,"Larvicide"
"4024",2021,4,98.20719045,"Larvicide"
"4025",2021,11,2.57086035,"Larvicide"
"4026",2021,6,36.50058612,"Larvicide"
"4027",2021,3,0.12813957,"Larvicide"
"4028",2021,3,0.38443032,"Larvicide"
"4029",2021,5,0.0008764,"Larvicide"
"4030",2021,7,0.448,"Larvicide"
"4031",2021,6,0.112,"Larvicide"
"4032",2021,12,0.5984,"Larvicide"
"4033",2021,8,1.41372,"Larvicide"
"4034",2021,6,0.27302,"Larvicide"
"4035",2021,9,1.65682,"Larvicide"
"4036",2021,10,0.75548,"Larvicide"
"4037",2021,9,1.122,"Larvicide"
"4038",2021,11,0.44506,"Larvicide"
"4039",2021,7,6.14856,"Larvicide"
"4040",2021,11,0.00675,"Larvicide"
"4041",2021,6,0.024,"Larvicide"
"4042",2021,12,0.009,"Larvicide"
"4043",2021,8,0.102,"Larvicide"
"4044",2021,9,0.0315,"Larvicide"
"4045",2021,10,0.084,"Larvicide"
"4046",2021,7,1.15275,"Larvicide"
"4047",2021,9,1.1805,"Larvicide"
"4048",2021,10,18.16425,"Larvicide"
"4049",2021,11,0.0118125,"Larvicide"
"4050",2021,4,1.8748125,"Larvicide"
"4051",2021,12,0.0160326,"Larvicide"
"4052",2021,2,0.0021087,"Larvicide"
"4053",2021,3,0.0780462,"Larvicide"
"4054",2021,8,4.7233125,"Larvicide"
"4055",2021,7,11.2455,"Larvicide"
"4056",2021,5,0.8150625,"Larvicide"
"4057",2021,9,6.8385951,"Larvicide"
"4058",2021,6,2.1962826,"Larvicide"
"4059",2021,7,18.7425,"Larvicide"
"4060",2021,8,7.8721875,"Larvicide"
"4061",2021,6,3.660471,"Larvicide"
"4062",2021,12,0.026721,"Larvicide"
"4063",2021,9,11.3976585,"Larvicide"
"4064",2021,5,1.3584375,"Larvicide"
"4065",2021,11,0.0196875,"Larvicide"
"4066",2021,3,0.130077,"Larvicide"
"4067",2021,2,0.0035145,"Larvicide"
"4068",2021,10,30.27375,"Larvicide"
"4069",2021,4,3.1246875,"Larvicide"
"4070",2021,9,0.01724,"Larvicide"
"4071",2021,10,0.01724,"Larvicide"
"4072",2021,7,1.31458,"Larvicide"
"4073",2021,10,0.23428,"Larvicide"
"4074",2021,6,0.10738,"Larvicide"
"4075",2021,5,0.0846,"Larvicide"
"4076",2021,9,0.73701,"Larvicide"
"4077",2021,4,0.8075,"Larvicide"
"4078",2021,10,0.53125,"Larvicide"
"4079",2021,12,0.02921875,"Larvicide"
"4080",2021,7,0.7158615,"Larvicide"
"4081",2021,3,0.03984375,"Larvicide"
"4082",2021,6,8.6275,"Larvicide"
"4083",2021,10,3.32296875,"Larvicide"
"4084",2021,1,0.168674,"Larvicide"
"4085",2021,4,0.52328125,"Larvicide"
"4086",2021,9,12.80445525,"Larvicide"
"4087",2021,2,0.18195525,"Larvicide"
"4088",2021,5,1.95234375,"Larvicide"
"4089",2021,11,0.1421115,"Larvicide"
"4090",2021,8,15.3265625,"Larvicide"
"4091",2021,9,0.0046875,"Larvicide"
"4092",2021,9,2.04668,"Larvicide"
"4093",2021,9,2.04668,"Larvicide"
